epoch,lr,loss,iou,val_loss,val_iou,val_dice
119,0.0001,0.39074315485500155,0.729023292440005,0.5522357055119106,0.555096165072394,0.7090417328350499
120,0.0001,0.3657732960723695,0.7645004537320167,0.5397166382698786,0.5732399834626568,0.7238506075317299
121,0.0001,0.35786227669034687,0.7616131725714572,0.6031227026666913,0.5222335083058004,0.6747125978403837
122,0.0001,0.3641685531252906,0.7542103465963185,0.48434724126543316,0.6246018725273537,0.7654681140256168
123,0.0001,0.34308230025427683,0.7808768382736728,0.5231535463106065,0.5827279297961566,0.7332232545608853
124,0.0001,0.3439570864041646,0.7757754780346262,0.597577520779201,0.5207494458939561,0.6815023895270361
125,0.0001,0.34056709635825383,0.7796666321447393,0.5045634891305651,0.5951682611277977,0.7428871355319151
126,0.0001,0.33186347782611847,0.7944799552837177,0.5351526793979463,0.570181774745406,0.7219841325358571
127,0.0001,0.32983312507470447,0.7915370405191088,0.4467641469978151,0.6525671122008125,0.7875043809339249
128,0.0001,0.3681345582008362,0.738101527163978,0.5322937440304529,0.5713691901712794,0.7209735093350459
129,0.0001,0.35507378975550336,0.7427792551919842,0.5339127878348032,0.5583775427673145,0.7131993543140576
130,0.0001,0.34276083253678824,0.7715288965257905,0.5670851100058782,0.54840856591476,0.7070568184038601
131,0.0001,0.33307186762491864,0.7718330074760854,0.4901133718944731,0.5969772259530572,0.7433559916795806
132,0.0001,0.32004467575323015,0.7930546984714562,0.5518056551615397,0.5497412535799403,0.7033799981262355
133,0.0001,0.3235397076322919,0.786554892830692,0.5079680936677116,0.5856784603976288,0.7352362941159996
134,0.0001,0.34115843900612425,0.7644997390190073,0.5819983539127168,0.5332345665845645,0.6899349746000082
135,0.0001,0.3374282235190982,0.7589696152913921,0.4537189020997002,0.6333509281624151,0.7727995241362547
136,0.0001,0.33866738492534276,0.7617352604683622,0.452293377547037,0.6341907872689733,0.7726429273398038
137,0.0001,0.3247779309749603,0.7727052531965628,0.513550497236706,0.5781111520658195,0.7255616938777166
138,0.0001,0.3085048496723175,0.792121547509967,0.46730823460079374,0.6108265684770353,0.7538353611889471
139,0.0001,0.31730103492736816,0.784070165779923,0.4607332746187846,0.6165854485676882,0.7596973341895359
140,0.0001,0.3185989743187314,0.7826172150417923,0.5025324069318318,0.5839721990379452,0.7351672502339548
141,0.0001,0.3138728752022698,0.7931451164082449,0.48845466403734117,0.6013187228394601,0.7482841956417821
142,0.0001,0.3069011263904117,0.7951692035492967,0.47931614943913053,0.6107224193964947,0.7530612157027795
143,0.0001,0.2883861951884769,0.8143458656029621,0.47327675280116854,0.6067381670118943,0.7512472946985002
144,0.0001,0.2989199012517929,0.791237883120713,0.49115643047151114,0.5952920505800696,0.741671433904232
145,0.0001,0.30502221910726457,0.7907900424342436,0.4672334208374932,0.6068438405607145,0.7507862388642957
146,0.0001,0.2943791505836305,0.7937481817046029,0.4741752261207217,0.611743910610302,0.7565636418535043
147,0.0001,0.2935325829755692,0.8019560269959631,0.48162328345435007,0.5951602168706778,0.7437948711161918
148,0.0001,0.2876515828427814,0.8039903698920938,0.5089569645268577,0.5632289129156003,0.716196740278386
149,0.0001,0.3045563264971688,0.7777893151177175,0.4577760554495312,0.6168898998462505,0.7604882984526791
150,0.0001,0.2976028330269314,0.7920515574141325,0.49338085594631376,0.5624420289343981,0.7185990306873036
151,0.0001,0.2969787021478017,0.7894524660697848,0.5247231480621156,0.5539395746150464,0.7104768091999786
152,0.0001,0.2975050998585565,0.7836994356908966,0.5226703612577348,0.5447689201061537,0.7034767368212999
153,0.0001,0.2967584885302044,0.7775005293076787,0.45965159790856497,0.618022442803294,0.7606300991601992
154,0.0001,0.3077758607410249,0.7666334727087589,0.5616933675039382,0.5401483857250503,0.698338177837608
155,0.0001,0.3038451749654043,0.7772581896570452,0.4564629566101801,0.6095733534604305,0.7545597780630501
156,0.0001,0.28932924781526836,0.7923724040958318,0.4583966675258818,0.6063857112176034,0.7526997106410768
157,0.0001,0.2709656733842123,0.8112045543121646,0.4751856525739034,0.6105223594222481,0.7555739475503396
158,0.0001,0.2858832123733702,0.8046388098047672,0.44121465938431875,0.6318008648600137,0.7700261401665041
159,0.0001,0.28162404114291784,0.7930885316864976,0.5011215380259922,0.5568974633159905,0.7109702379470321
160,0.0001,0.2886695336727869,0.7891015979726884,0.5441167170093173,0.5211178844702415,0.6772443771047161
161,0.0001,0.28026275407700313,0.7930752159248559,0.4475073161579314,0.6251220985629052,0.7653655722175075
162,0.0001,0.2651625013067609,0.8088947646437532,0.4629039466381073,0.6109194288434224,0.755026061219907
163,0.0001,0.2834138948292959,0.7870719623788616,0.49374369496390935,0.5554528479785888,0.7104423253041111
164,0.0001,0.2649504662979217,0.8105324548745045,0.4839944058940524,0.5809471436962369,0.7305674272962129
165,0.0001,0.28306737613110317,0.7828810466144338,0.45157772870290847,0.6110786511009902,0.7536702542356869
166,0.0001,0.2707726167781012,0.801812971286122,0.46844330571946646,0.6051080252840741,0.7514106785603734
167,0.0001,0.2666963189840317,0.8003441475904157,0.4744313061237335,0.5886153159446519,0.7357292121932263
168,0.0001,0.2588793145758765,0.8145616488037432,0.44082942605018616,0.6303221568435734,0.7694813984548092
169,0.0001,0.24686285569554284,0.822293799344337,0.4491537951287769,0.613989288620926,0.7553702806367656
170,0.0001,0.2545041867664882,0.8068900253000694,0.4225843790031615,0.6417750984893454,0.7791241498312763
171,0.0001,0.24921251904396785,0.8197102389674178,0.44134504738308133,0.6117532105697765,0.7536622217165914
172,0.0001,0.247348319206919,0.8213730206186799,0.43338825305302936,0.6250585900194723,0.7650613612706458
173,0.0001,0.24544904842263177,0.8223697317268017,0.45522707842645194,0.6097392410991664,0.7524051301643224
174,0.0001,0.23744854118142808,0.8402795111812205,0.43097913407144095,0.6332901971225271,0.7724678036000687
175,0.0001,0.24005579309804098,0.827713977737482,0.487872702734811,0.5739665688566651,0.7226172519010914
176,0.0001,0.24479473346755617,0.8270918407593386,0.4229410361675989,0.6373827323015363,0.7772014421289668
177,0.0001,0.24266498926140012,0.8206241035179648,0.4337550699710846,0.6258573795340963,0.7676497906606857
178,0.0001,0.2296322768642789,0.8335687834830868,0.44710445120221093,0.6036529684080143,0.747903133483171
179,0.0001,0.25075954624584745,0.8145745208788856,0.43361207133247737,0.6219083891590577,0.7628184069508163
180,0.0001,0.236480414157822,0.8282563807539082,0.451267557484763,0.6232286826123729,0.7635821713883365
181,0.0001,0.23179190286568233,0.8331615064091624,0.4184246517363049,0.6264183240557296,0.7685109382114581
182,0.0001,0.23638079492818742,0.8250443189232503,0.4733731434458778,0.6024273036665294,0.7448307924310511
183,0.0001,0.23372154292606173,0.8282301050042988,0.4404665387812115,0.6271327226168799,0.7687763441482858
184,0.0001,0.23773139786152614,0.8208246208335312,0.48463103884742376,0.5707064974796867,0.7225783780835421
185,0.0001,0.23862860174406142,0.8204546911937972,0.45929216487067087,0.5960904743493052,0.7418135635825323
186,0.0001,0.24216044800622122,0.8122889082285438,0.4625524750777653,0.5922016247966616,0.7405472056456978
187,0.0001,0.22240369660513742,0.8398880868072526,0.4630755995001112,0.5810051762839409,0.731106398181419
188,0.0001,0.22730694924082076,0.8230790005528981,0.46577319715704235,0.5827004191243101,0.7319511282798934
189,0.0001,0.21768538370018914,0.846449292752275,0.44077391851515996,0.6143461470623054,0.7589883853302998
190,0.0001,0.22600559038775309,0.8318481095660434,0.43751428240821477,0.6069772252860899,0.7518266724836509
191,0.0001,0.21093676345688955,0.8493649971574674,0.44564843035879587,0.6051461605676947,0.7514002164446757
192,0.0001,0.21949392840975807,0.8307850086862452,0.42085695550555274,0.6302293850709204,0.7692472337973074
193,0.0001,0.2211546997229258,0.8346362810741558,0.4053815461340405,0.640226909646661,0.7775506340026472
194,0.0001,0.21225892858845846,0.8424226372578408,0.4155232608318329,0.6305810502808792,0.7719879473336642
195,0.0001,0.20943585605848403,0.8463784460667111,0.4224617765063331,0.6300789933009024,0.7706625883088071
196,0.0001,0.2121655564932596,0.8428939826701787,0.42460219916843234,0.6308245706181864,0.7705818490235727
197,0.0001,0.20882439684300197,0.8482479949169095,0.44504596009140923,0.6005296453500215,0.746410514888712
198,0.0001,0.21935347077392398,0.8352996172760475,0.43989509982722147,0.604543149787735,0.7498909064262693
199,0.0001,0.2149742486931029,0.8352684540163661,0.4531705705892472,0.6004033423040849,0.7459452261433618
200,0.0001,0.2091814535004752,0.8393586062924043,0.4298794177316484,0.6259237986051459,0.7658817125487216
201,0.0001,0.2194461595444452,0.8246530682126344,0.45291787953603835,0.5941084186705359,0.7425024549540593
202,0.0001,0.21173103011789776,0.8363890116961405,0.42186958378269557,0.6055450093352106,0.7514055339668191
203,0.0001,0.21585829059282938,0.8342150594201218,0.4140565877869016,0.6313037196322278,0.7705647333604704
204,0.0001,0.2060007346527917,0.8425288088153466,0.4245252616348721,0.6192664065470265,0.7609937250895251
205,0.0001,0.21021040280659994,0.8406028788168266,0.43836600865636555,0.602308692832342,0.7471158011854052
206,0.0001,0.19960289909726098,0.8511490335028798,0.4761978941304343,0.5653486626586259,0.7172164560917483
207,0.0001,0.1953824581134887,0.8494355655427859,0.46638831212407067,0.5787483131525637,0.7286257218825123
208,0.0001,0.19389291107654572,0.854499746577011,0.4252510049513408,0.6193774129723902,0.7617408594938765
209,0.0001,0.1989887466742879,0.8509570634973859,0.42042753384226844,0.6230927482948002,0.7650609051426972
210,0.0001,0.2096793254216512,0.833058871337465,0.4375758022069931,0.6005279596384299,0.7460563388805106
211,0.0001,0.20208276240598588,0.8403230786192252,0.418170208022708,0.622140954423906,0.7628578298338162
212,0.0001,0.18455271706694648,0.8640767459794745,0.4307583102158138,0.6155369680538187,0.7590020991341324
213,0.0001,0.19416887916269757,0.8541019711847685,0.42519405484199524,0.6196476860238538,0.7609505549623948
214,0.0001,0.18531604465984164,0.8569824911825689,0.4285441076471692,0.6112006936417694,0.7535724146379853
215,0.0001,0.18553624195711954,0.8612455644100886,0.4412187288204829,0.6055955041651108,0.7493196484806453
216,0.0001,0.17718684247561864,0.8675422758088113,0.4168111447777067,0.6372877000834085,0.7765129581502705
217,0.0001,0.18484812549182347,0.8618834898816917,0.4148405478114173,0.6355227464374688,0.7748893006995707
218,0.0001,0.18737336567470006,0.8570187402022185,0.40595016451109023,0.6373420870593114,0.7758496477070502
219,0.0001,0.19374989895593553,0.857174215324382,0.420358107203529,0.6227039211852867,0.7641148943637026
220,0.0001,0.17513894538084665,0.8676725961315099,0.445893522529375,0.6020839395076133,0.7478667209655215
221,0.0001,0.17555857378812062,0.867920759993801,0.4269259550741741,0.6186258665353529,0.7612009497791221
222,0.0001,0.17767896467731112,0.8663094954195236,0.42853311555726187,0.6101480327542194,0.7523595566358562
223,0.0001,0.1882880734545844,0.8494406589124882,0.43635043288980213,0.6007200522687077,0.7489593701349664
224,0.0001,0.18376615075838,0.8593511552752486,0.4513397571586427,0.5930156852656291,0.7403209933874396
225,0.0001,0.18224948147932687,0.8599374267867664,0.4285918367760522,0.6080127611485839,0.7520927139264568
226,0.0001,0.1808325478008815,0.8585958198211957,0.4278578460216522,0.6189212241185211,0.7626732064869438
227,0.0001,0.17798648206960588,0.86402774123997,0.44093720543952214,0.5957016162998195,0.7434927159315763
228,0.0001,0.19114004572232565,0.8482571056770399,0.5301993212529591,0.5326898187683388,0.688824534612971
229,0.0001,0.1877295658701942,0.8503167777238817,0.44137908873103915,0.6022403593895109,0.7479233779634752
230,0.0001,0.1907595388946079,0.8493658544703121,0.4333873391151428,0.6048959327257005,0.7498131589279199
231,0.0001,0.18028817290351504,0.8549685940688219,0.41985133432206656,0.6206756405910697,0.7622164381379755
232,0.0001,0.17349685444718316,0.8672089100415803,0.4139637691634042,0.6293359459609414,0.7672704880851315
233,0.0001,0.18401722042333513,0.8603490692382986,0.43030008531752084,0.6068076396294725,0.7501015084748104
234,0.0001,0.17111501558905556,0.8696314182360271,0.43570838088081,0.6029490720629046,0.7470504096755274
235,0.0001,0.17326463829903377,0.8628843081164839,0.42123278904528844,0.6139651913925246,0.7563816671204114
236,0.0001,0.17124580095211664,0.865686858277885,0.427414045447395,0.6091623296526523,0.7527625507196551
237,0.0001,0.17004914368901933,0.8677161903701519,0.4240098425320217,0.6169284407069434,0.7582117947433953
238,0.0001,0.1695835292339325,0.8675939193634052,0.410208156421071,0.625092793455746,0.7658368530196646
239,0.0001,0.16684869641349429,0.8693086093376604,0.4240733115446,0.6135649622961405,0.7578343995434504
240,0.0001,0.17417331962358384,0.8596193362595157,0.42356219532943906,0.6105099084176607,0.7536351142784754
241,0.0001,0.16401756732236772,0.8742076700643114,0.42021019189130693,0.6155556332405816,0.7589668090511731
242,0.0001,0.16431954219227746,0.8741556660420354,0.42189174606686547,0.6121495611580963,0.7566263868847377
243,0.0001,0.16146404792865118,0.8735672634819577,0.4182505316677548,0.6243580628791154,0.7649818376506136
244,0.0001,0.1642147224573862,0.8703803366926098,0.45025119965984706,0.5867114053769094,0.7357375206953364
245,0.0001,0.15646458168824515,0.8792848900693597,0.43224301579452695,0.6036471644592337,0.748964899442952
246,0.0001,0.15543448676665625,0.8780852554277917,0.41612860844248817,0.6149857869423175,0.7585913798290876
247,0.0001,0.1573747041679564,0.8789843574469874,0.4199631128992353,0.6133712630269075,0.7573471537697964
248,0.0001,0.17476838969049,0.8605657052808534,0.4363542227517991,0.5966743173506092,0.7421815613045717
249,0.0001,0.17182053483667828,0.8633788804093834,0.43592502176761627,0.6071807463814353,0.7505835731447619
250,0.0001,0.16533373509134566,0.8701165265483986,0.43411015683696386,0.603482941177567,0.749743563095831
251,0.0001,0.15725077156509673,0.8762994056265642,0.4368189119157337,0.6069855242173874,0.7515255436262644
252,0.0001,0.15425964090086164,0.8786196280726811,0.4353195499806177,0.602528960132412,0.7458167090233163
253,0.0001,0.1664382063207172,0.8672140904476048,0.4543282488981883,0.5813733500204546,0.7297861488625775
254,0.0001,0.1521504003377188,0.8827637006987882,0.43451111515363056,0.5991066861066466,0.7448983526866945
255,0.0001,0.16620977293877376,0.8670677774221335,0.44957590386981056,0.58859536675956,0.7360358052653128
256,0.0001,0.1573525376263119,0.8723355606573571,0.447688258829571,0.584512323648196,0.733056212854818
257,0.0001,0.14929348123925074,0.8831191053524721,0.43785262675512404,0.6071451109645342,0.7500439019289624
258,0.0001,0.15109908900090627,0.8820394702562586,0.44578214415482115,0.5840723733678298,0.7324158592953535
259,0.0001,0.15434633443752924,0.8809819491120257,0.4164025740964072,0.6193551591670305,0.7618723423590437
260,0.0001,0.14981219562746229,0.8808398474316268,0.42460946100098745,0.6141766358452543,0.7563899299102411
261,0.0001,0.14588943585043862,0.8806747360583128,0.42538294267086757,0.6090034041901765,0.7520786265525491
262,0.0001,0.1484264869775091,0.8862034575690286,0.4241140193882443,0.6154235819939394,0.7563574715784516
263,0.0001,0.1538387764067877,0.8754871111433984,0.4147526217358453,0.6179746690223256,0.7598891394150454
264,0.0001,0.15903758576938085,0.8729394112451474,0.43335358017966863,0.5932125883982494,0.7409312588796081
265,0.0001,0.1443737738189243,0.8821225916687011,0.4395591304415748,0.588454382580885,0.7364685836461419
266,0.0001,0.14206641806023462,0.887357483602902,0.4070248128402801,0.6255130030526339,0.7662327620706089
267,0.0001,0.15017025562978925,0.8773438257723422,0.45012698145139785,0.5891740022585908,0.7359813342382899
268,0.0001,0.15197612167823882,0.8766253615271896,0.44821525116761524,0.5873080382691058,0.7352589654490543
269,0.0001,0.14263519502821423,0.8866466404843469,0.4349460630189805,0.5925906156021589,0.735957367736525
